,Time,Wate,Action,Reward
986,987.0,0.0,8,10
987,988.0,0.0,32,10
988,989.0,0.0,64,10
989,990.0,0.0,32,10
990,991.0,0.0,24,10
991,992.0,0.0,8,10
992,993.0,0.0,8,10
993,994.0,0.0,24,10
994,995.0,0.0,24,10
995,996.0,0.0,16,10
996,997.0,0.0,16,10
997,998.0,0.0,24,10
998,999.0,0.0,52,10
999,1000.0,0.0,8,10
1000,1001.0,0.0,48,10
